Date,Open,High,Low,Close,Adj Close,Volume
2022-02-11,74.250000,76.239998,70.919998,71.900002,71.900002,30130300
2022-02-14,71.540001,74.129997,70.559998,71.389999,71.389999,22902500
2022-02-15,72.989998,75.389999,72.279999,75.279999,75.279999,19152400
2022-02-16,73.820000,73.830002,71.669998,72.870003,72.870003,15095700
2022-02-17,71.660004,71.910004,67.730003,68.180000,68.180000,19486100
2022-02-18,67.114998,67.660004,63.990002,64.800003,64.800003,26833200
2022-02-22,63.450001,66.290001,62.750000,63.389999,63.389999,26141600
2022-02-23,64.080002,64.870003,60.869999,60.880001,60.880001,22715600
2022-02-24,57.549999,65.949997,57.500000,65.620003,65.620003,37847500
2022-02-25,66.529999,67.820000,63.950001,67.820000,67.820000,23424100
2022-02-28,68.070000,71.379997,67.449997,70.470001,70.470001,24211300
2022-03-01,70.199997,71.230003,67.680000,68.309998,68.309998,20733000
2022-03-02,68.470001,68.629997,65.150002,67.559998,67.559998,18851100
2022-03-03,68.021004,68.040001,62.730000,63.259998,63.259998,24278200
2022-03-04,63.259998,64.410004,59.700001,60.230000,60.230000,22924800
2022-03-07,60.830002,62.180000,58.020000,58.049999,58.049999,24605600
2022-03-08,57.689999,61.209999,56.220001,58.619999,58.619999,31957200
2022-03-09,60.369999,62.560001,60.299999,61.709999,61.709999,20602100
2022-03-10,60.520000,60.560001,58.150002,59.540001,59.540001,18053700
2022-03-11,60.380001,60.400002,55.330002,55.580002,55.580002,26358400
2022-03-14,55.090000,55.980000,52.060001,52.290001,52.290001,28904200
2022-03-15,52.669998,54.720001,51.849998,54.389999,54.389999,28910500
2022-03-16,55.799999,60.040001,55.709999,60.040001,60.040001,42136400
2022-03-17,59.290001,62.939999,58.549999,62.930000,62.930000,24872500
2022-03-18,62.279999,65.970001,62.240002,65.769997,65.769997,31000300
2022-03-21,65.139999,66.000000,62.610001,63.980000,63.980000,26482800
2022-03-22,63.910000,67.580002,63.830002,66.970001,66.970001,23130000
2022-03-23,65.940002,68.230003,64.720001,65.669998,65.669998,20568100
2022-03-24,66.269997,66.449997,63.365002,66.400002,66.400002,20788100
2022-03-25,66.239998,66.500000,63.459999,64.510002,64.510002,22178100
2022-03-28,65.419998,67.370003,64.519997,67.059998,67.059998,19877600
2022-03-29,68.528000,72.004997,67.934998,71.389999,71.389999,30754500
2022-03-30,70.480003,71.900002,68.150002,68.680000,68.680000,27168200
2022-03-31,68.389999,68.650002,66.269997,66.290001,66.290001,17418300
2022-04-01,66.764999,68.614998,66.309998,67.540001,67.540001,15783300
2022-04-04,68.220001,70.839996,67.989998,70.500000,70.500000,15964800
2022-04-05,70.169998,70.680000,66.209999,66.480003,66.480003,20621400
2022-04-06,64.849998,65.169998,61.919998,63.400002,63.400002,35520000
2022-04-07,63.160000,64.769997,60.610001,62.660000,62.660000,24830500
2022-04-08,62.200001,62.580002,60.419998,60.650002,60.650002,20603600
2022-04-11,59.310001,60.820000,58.160000,59.840000,59.840000,20493100
2022-04-12,61.438000,63.250000,59.360001,59.840000,59.840000,25354300
2022-04-13,59.580002,62.119999,59.020000,61.730000,61.730000,20889900
2022-04-14,61.529999,61.580002,58.900002,58.990002,58.990002,21319300
2022-04-18,58.570000,58.895000,56.320000,57.349998,57.349998,16187400
2022-04-19,57.209999,60.419998,56.860001,59.669998,59.669998,18305900
2022-04-20,59.270000,59.430000,56.130001,56.130001,56.130001,22753100
2022-04-21,57.759998,58.730000,52.910000,53.340000,53.340000,26814000
2022-04-22,53.529999,54.970001,52.119999,52.459999,52.459999,21931000
2022-04-25,52.040001,54.619999,51.950001,54.349998,54.349998,26061300
2022-04-26,53.820000,54.189999,50.509998,50.680000,50.680000,23989500
2022-04-27,50.610001,51.840000,49.459999,49.560001,49.560001,25873700
2022-04-28,48.680000,49.610001,45.889999,48.869999,48.869999,38939100
2022-04-29,48.630001,51.268002,47.090000,47.130001,47.130001,24789600
2022-05-02,47.000000,50.130001,46.349998,50.130001,50.130001,33584000
2022-05-03,49.680000,51.419998,49.139999,49.869999,49.869999,21910700
2022-05-04,49.740002,52.709999,47.459999,52.430000,52.430000,51205400
2022-05-05,51.230000,51.230000,46.950001,47.750000,47.750000,37096800
2022-05-06,47.639999,47.639999,43.990002,45.630001,45.630001,44973100
2022-05-09,44.119999,44.974998,40.755001,41.130001,41.130001,43539600
2022-05-10,42.650002,44.110001,38.720001,41.080002,41.080002,59822500
2022-05-11,39.259998,41.000000,36.630001,36.930000,36.930000,71471900
2022-05-12,35.919998,40.540001,35.099998,38.990002,38.990002,79683500
2022-05-13,41.009998,44.110001,40.861000,43.599998,43.599998,61854200
2022-05-16,43.209999,43.919998,40.924999,41.020000,41.020000,45703200
2022-05-17,42.520000,43.380001,40.669998,43.080002,43.080002,35939700
2022-05-18,42.060001,43.740002,40.959999,41.169998,41.169998,35805600
2022-05-19,41.209999,44.150002,40.720001,43.029999,43.029999,47657000
2022-05-20,43.849998,44.450001,39.980000,42.410000,42.410000,39631200
2022-05-23,42.540001,42.860001,40.757000,42.139999,42.139999,33045400
2022-05-24,41.099998,41.283001,38.619999,39.209999,39.209999,37754000
2022-05-25,39.090000,41.439999,39.060001,41.029999,41.029999,31671500
2022-05-26,40.700001,43.000000,40.439999,42.630001,42.630001,26800300
2022-05-27,43.250000,45.439999,43.160000,45.410000,45.410000,30032500
2022-05-31,45.590000,46.049999,43.220001,44.090000,44.090000,31455200
2022-06-01,44.180000,44.990002,41.779999,42.500000,42.500000,33850700
2022-06-02,42.680000,46.080002,42.209999,45.630001,45.630001,32364000
2022-06-03,44.090000,44.820000,42.820000,43.160000,43.160000,29369200
2022-06-06,44.439999,44.849998,42.689999,43.490002,43.490002,26421700
2022-06-07,42.525002,44.840000,42.099998,44.779999,44.779999,22570600
2022-06-08,44.869999,46.939999,44.759998,45.990002,45.990002,29138500
2022-06-09,45.650002,46.020000,43.189999,43.200001,43.200001,26094600
2022-06-10,41.610001,42.340000,39.820000,40.110001,40.110001,35895500
2022-06-13,37.759998,38.389999,36.270000,36.580002,36.580002,37771400
2022-06-14,37.099998,37.520000,35.650002,36.990002,36.990002,29587200
2022-06-15,37.430000,40.080002,37.192001,39.419998,39.419998,43043700
2022-06-16,37.618999,38.029999,36.459999,36.980000,36.980000,32536000
2022-06-17,37.160000,39.250000,37.160000,38.799999,38.799999,32979300
2022-06-21,39.930000,41.930000,39.810001,40.500000,40.500000,31473100
2022-06-22,39.619999,42.075001,39.349998,41.110001,41.110001,29914600
2022-06-23,41.630001,44.240002,40.790001,44.029999,44.029999,33227400
2022-06-24,44.770000,45.990002,43.959999,45.830002,45.830002,35367200
2022-06-27,45.825001,46.270000,43.580002,44.799999,44.799999,27260900
2022-06-28,44.730000,45.369999,42.040001,42.169998,42.169998,32045400
2022-06-29,41.889999,42.240002,40.700001,41.509998,41.509998,19880400
2022-06-30,40.750000,41.029999,39.110001,39.880001,39.880001,28027400
2022-07-01,40.369999,41.810001,40.020000,41.220001,41.220001,24122300
2022-07-05,40.570000,44.974998,39.840000,44.970001,44.970001,35158800
2022-07-06,44.779999,45.959999,43.560001,43.959999,43.959999,32722600
2022-07-07,44.090000,46.900002,43.810001,46.830002,46.830002,24738300
2022-07-08,45.700001,48.119999,45.349998,46.860001,46.860001,31926100
2022-07-11,46.180000,46.490002,43.509998,43.619999,43.619999,27702200
2022-07-12,44.360001,45.285000,42.639999,44.320000,44.320000,27942100
